Move In,In Time,Move Out,Out Time,Stay Duration
1693,2025-06-11 18:47,1693,2025-06-11 18:47,4.56
1694,2025-06-11 18:48,1694,2025-06-11 18:48,4.69
1695,2025-06-11 18:48,1695,2025-06-11 18:48,4.92
1696,2025-06-11 18:49,1696,2025-06-11 18:49,1.02
1697,2025-06-11 18:49,1697,2025-06-11 18:49,2.21
1698,2025-06-11 18:49,1698,2025-06-11 18:49,1.17
1699,2025-06-11 18:50,1699,2025-06-11 18:50,1.83
1700,2025-06-11 18:50,1700,2025-06-11 18:50,3.77
1701,2025-06-11 18:51,1701,2025-06-11 18:51,2.3
1702,2025-06-11 18:51,1702,2025-06-11 18:51,1.59
1703,2025-06-11 18:51,1703,2025-06-11 18:51,2.16
1704,2025-06-11 18:52,1704,2025-06-11 18:52,4.58
1705,2025-06-11 18:53,1705,2025-06-11 18:53,4.52
1706,2025-06-11 18:53,1706,2025-06-11 18:53,3.56
1707,2025-06-11 18:53,1707,2025-06-11 18:53,4.45
1708,2025-06-11 18:56,1708,2025-06-11 18:56,1.57
1709,2025-06-11 18:57,1709,2025-06-11 18:57,4.35
1710,2025-06-11 18:58,1710,2025-06-11 18:58,4.14
1711,2025-06-11 18:58,1711,2025-06-11 18:58,4.82
1712,2025-06-11 18:59,1712,2025-06-11 18:59,1.15
1713,2025-06-11 19:05,1713,2025-06-11 19:05,4.1
1714,2025-06-11 19:05,1714,2025-06-11 19:05,2.72
1715,2025-06-11 19:06,1715,2025-06-11 19:06,4.82
1716,2025-06-11 19:06,1716,2025-06-11 19:06,3.63
1717,2025-06-11 19:07,1717,2025-06-11 19:07,3.71
1718,2025-06-11 19:07,1718,2025-06-11 19:07,2.53
1719,2025-06-11 19:07,1719,2025-06-11 19:07,1.2
1720,2025-06-11 19:08,1720,2025-06-11 19:08,1.64
1721,2025-06-11 19:09,1721,2025-06-11 19:09,4.25
1722,2025-06-11 19:10,1722,2025-06-11 19:10,4.84
1723,2025-06-11 19:11,1723,2025-06-11 19:11,1.77
1724,2025-06-11 19:11,1724,2025-06-11 19:11,4.8
1725,2025-06-11 19:11,1725,2025-06-11 19:11,2.39
1726,2025-06-11 19:12,1726,2025-06-11 19:12,2.92
1727,2025-06-11 19:14,1727,2025-06-11 19:14,4.83
1728,2025-06-11 19:14,1728,2025-06-11 19:14,4.44
1729,2025-06-11 19:14,1729,2025-06-11 19:14,4.62
1730,2025-06-11 19:15,1730,2025-06-11 19:15,3.5
1731,2025-06-11 19:16,1731,2025-06-11 19:16,4.59
1732,2025-06-11 19:16,1732,2025-06-11 19:16,4.06
1733,2025-06-11 19:16,1733,2025-06-11 19:16,4.57
1734,2025-06-11 19:17,1734,2025-06-11 19:17,4.54
1735,2025-06-11 19:17,1735,2025-06-11 19:17,3.51
1736,2025-06-11 19:17,1736,2025-06-11 19:17,1.81
1737,2025-06-11 19:18,1737,2025-06-11 19:18,2.82
1738,2025-06-11 19:19,1738,2025-06-11 19:19,2.19
1739,2025-06-11 19:19,1739,2025-06-11 19:19,2.37
1740,2025-06-11 19:21,1740,2025-06-11 19:21,4.17
1741,2025-06-11 19:21,1741,2025-06-11 19:21,1.26
1742,2025-06-11 19:21,1742,2025-06-11 19:21,1.46
1743,2025-06-11 19:22,1743,2025-06-11 19:22,4.75
1744,2025-06-11 19:22,1744,2025-06-11 19:22,2.24
1745,2025-06-11 19:23,1745,2025-06-11 19:23,3.71
1746,2025-06-11 19:23,1746,2025-06-11 19:23,2.68
1747,2025-06-11 19:23,1747,2025-06-11 19:23,4.98
1748,2025-06-11 19:25,1748,2025-06-11 19:25,3.77
1749,2025-06-11 19:25,1749,2025-06-11 19:25,2.14
1750,2025-06-11 19:28,1750,2025-06-11 19:28,3.49
1751,2025-06-11 19:28,1751,2025-06-11 19:28,2.74
1752,2025-06-11 19:28,1752,2025-06-11 19:28,2.81
1753,2025-06-11 19:29,1753,2025-06-11 19:29,3.4
1754,2025-06-11 19:29,1754,2025-06-11 19:29,2.08
1755,2025-06-11 19:29,1755,2025-06-11 19:29,2.52
1756,2025-06-11 19:31,1756,2025-06-11 19:31,3.07
1757,2025-06-11 19:31,1757,2025-06-11 19:31,2.58
1758,2025-06-11 19:31,1758,2025-06-11 19:31,1.09
1759,2025-06-11 19:32,1759,2025-06-11 19:32,4.56
1760,2025-06-11 19:33,1760,2025-06-11 19:33,1.63
1761,2025-06-11 19:33,1761,2025-06-11 19:33,2.54
1762,2025-06-11 19:33,1762,2025-06-11 19:33,1.43
1763,2025-06-11 19:34,1763,2025-06-11 19:34,2.83
1764,2025-06-11 19:35,1764,2025-06-11 19:35,4.23
1765,2025-06-11 19:35,1765,2025-06-11 19:35,3.13
1766,2025-06-11 19:36,1766,2025-06-11 19:36,2.41
1767,2025-06-11 19:36,1767,2025-06-11 19:36,3.11
1768,2025-06-11 19:36,1768,2025-06-11 19:36,2.77
1769,2025-06-11 19:37,1769,2025-06-11 19:37,3.72
1770,2025-06-11 19:38,1770,2025-06-11 19:38,4.14
1771,2025-06-11 19:38,1771,2025-06-11 19:38,1.34
1772,2025-06-11 19:39,1772,2025-06-11 19:39,3.47
1773,2025-06-11 19:40,1773,2025-06-11 19:40,3.73
1774,2025-06-11 19:40,1774,2025-06-11 19:40,2.66
1775,2025-06-11 19:40,1775,2025-06-11 19:40,3.19
1776,2025-06-11 19:44,1776,2025-06-11 19:44,3.77
1777,2025-06-11 19:46,1777,2025-06-11 19:46,3.47
1778,2025-06-11 19:46,1778,2025-06-11 19:46,3.88
1779,2025-06-11 19:47,1779,2025-06-11 19:47,4.9
1780,2025-06-11 19:48,1780,2025-06-11 19:48,1.61
1781,2025-06-11 19:48,1781,2025-06-11 19:48,2.77
1782,2025-06-11 19:48,1782,2025-06-11 19:48,2.53
1783,2025-06-11 19:49,1783,2025-06-11 19:49,4.11
1784,2025-06-11 19:49,1784,2025-06-11 19:49,4.36
1785,2025-06-11 19:50,1785,2025-06-11 19:50,3.07
1786,2025-06-11 19:50,1786,2025-06-11 19:50,1.28
1787,2025-06-11 19:50,1787,2025-06-11 19:50,2.09
1788,2025-06-11 19:51,1788,2025-06-11 19:51,1.37
1789,2025-06-11 19:51,1789,2025-06-11 19:51,1.48
1790,2025-06-11 19:51,1790,2025-06-11 19:51,2.57
1791,2025-06-11 19:54,1791,2025-06-11 19:54,1.15
1792,2025-06-11 19:55,1792,2025-06-11 19:55,1.78
1793,2025-06-11 19:55,1793,2025-06-11 19:55,2.59
1794,2025-06-11 19:55,1794,2025-06-11 19:55,2.79
1795,2025-06-11 19:56,1795,2025-06-11 19:56,3.9
1796,2025-06-11 19:57,1796,2025-06-11 19:57,1.36
1797,2025-06-11 19:58,1797,2025-06-11 19:58,4.4
1798,2025-06-11 19:58,1798,2025-06-11 19:58,1.86
1799,2025-06-11 19:58,1799,2025-06-11 19:58,1.34
1800,2025-06-11 19:59,1800,2025-06-11 19:59,4.93
1801,2025-06-11 19:59,1801,2025-06-11 19:59,2.02
1802,2025-06-11 20:01,1802,2025-06-11 20:01,3.37
1803,2025-06-11 20:01,1803,2025-06-11 20:01,2.73
1804,2025-06-11 20:03,1804,2025-06-11 20:03,3.32
1805,2025-06-11 20:04,1805,2025-06-11 20:04,4.59
1806,2025-06-11 20:06,1806,2025-06-11 20:06,4.3
1807,2025-06-11 20:06,1807,2025-06-11 20:06,1.51
1808,2025-06-11 20:08,1808,2025-06-11 20:08,1.59
1809,2025-06-11 20:08,1809,2025-06-11 20:08,2.94
1810,2025-06-11 20:10,1810,2025-06-11 20:10,2.72
1811,2025-06-11 20:10,1811,2025-06-11 20:10,4.93
1812,2025-06-11 20:10,1812,2025-06-11 20:10,2.32
1813,2025-06-11 20:11,1813,2025-06-11 20:11,4.43
1814,2025-06-11 20:14,1814,2025-06-11 20:14,4.21
1815,2025-06-11 20:15,1815,2025-06-11 20:15,2.05
1816,2025-06-11 20:15,1816,2025-06-11 20:15,1.91
1817,2025-06-11 20:17,1817,2025-06-11 20:17,4.75
1818,2025-06-11 20:17,1818,2025-06-11 20:17,4.88
1819,2025-06-11 20:18,1819,2025-06-11 20:18,1.86
1820,2025-06-11 20:19,1820,2025-06-11 20:19,3.82
1821,2025-06-11 20:19,1821,2025-06-11 20:19,2.37
1822,2025-06-11 20:19,1822,2025-06-11 20:19,2.25
1823,2025-06-11 20:21,1823,2025-06-11 20:21,1.36
1824,2025-06-11 20:21,1824,2025-06-11 20:21,3.5
1825,2025-06-11 20:21,1825,2025-06-11 20:21,1.74
1826,2025-06-11 20:22,1826,2025-06-11 20:22,2.2
1827,2025-06-11 20:22,1827,2025-06-11 20:22,2.52
1828,2025-06-11 20:22,1828,2025-06-11 20:22,3.53
1829,2025-06-11 20:24,1829,2025-06-11 20:24,1.81
1830,2025-06-11 20:24,1830,2025-06-11 20:24,3.05
1831,2025-06-11 20:25,1831,2025-06-11 20:25,1.31
1832,2025-06-11 20:25,1832,2025-06-11 20:25,2.86
1833,2025-06-11 20:26,1833,2025-06-11 20:26,1.28
1834,2025-06-11 20:26,1834,2025-06-11 20:26,3.78
1835,2025-06-11 20:28,1835,2025-06-11 20:28,2.69
1836,2025-06-11 20:28,1836,2025-06-11 20:28,3.11
1837,2025-06-11 20:30,1837,2025-06-11 20:30,1.66
1838,2025-06-11 20:30,1838,2025-06-11 20:30,4.47
1839,2025-06-11 20:31,1839,2025-06-11 20:31,4.38
1840,2025-06-11 20:31,1840,2025-06-11 20:31,4.87
1841,2025-06-11 20:35,1841,2025-06-11 20:35,3.92
1842,2025-06-11 20:35,1842,2025-06-11 20:35,2.7
1843,2025-06-11 20:35,1843,2025-06-11 20:35,3.75
1844,2025-06-11 20:37,1844,2025-06-11 20:37,4.65
1845,2025-06-11 20:37,1845,2025-06-11 20:37,3.87
1846,2025-06-11 20:37,1846,2025-06-11 20:37,3.0
1847,2025-06-11 20:38,1847,2025-06-11 20:38,3.33
1848,2025-06-11 20:39,1848,2025-06-11 20:39,3.07
1849,2025-06-11 20:39,1849,2025-06-11 20:39,1.09
1850,2025-06-11 20:40,1850,2025-06-11 20:40,1.59
1851,2025-06-11 20:40,1851,2025-06-11 20:40,3.22
1852,2025-06-11 20:40,1852,2025-06-11 20:40,2.47
1853,2025-06-11 20:41,1853,2025-06-11 20:41,3.2
1854,2025-06-11 20:41,1854,2025-06-11 20:41,1.78
1855,2025-06-11 20:41,1855,2025-06-11 20:41,4.51
1856,2025-06-11 20:42,1856,2025-06-11 20:42,4.21
1857,2025-06-11 20:42,1857,2025-06-11 20:42,4.11
1858,2025-06-11 20:43,1858,2025-06-11 20:43,2.79
1859,2025-06-11 20:43,1859,2025-06-11 20:43,4.51
1860,2025-06-11 20:44,1860,2025-06-11 20:44,4.18
1861,2025-06-11 20:44,1861,2025-06-11 20:44,2.23
1862,2025-06-11 20:44,1862,2025-06-11 20:44,2.92
1863,2025-06-11 20:45,1863,2025-06-11 20:45,4.83
1864,2025-06-11 20:45,1864,2025-06-11 20:45,2.86
1865,2025-06-11 20:46,1865,2025-06-11 20:46,2.8
1866,2025-06-11 20:46,1866,2025-06-11 20:46,3.45
1867,2025-06-11 20:47,1867,2025-06-11 20:47,3.8
1868,2025-06-11 20:47,1868,2025-06-11 20:47,2.14
1869,2025-06-11 20:48,1869,2025-06-11 20:48,4.47
1870,2025-06-11 20:48,1870,2025-06-11 20:48,3.53
1871,2025-06-11 20:50,1871,2025-06-11 20:50,3.7
1872,2025-06-11 20:53,1872,2025-06-11 20:53,2.31
1873,2025-06-11 20:53,1873,2025-06-11 20:53,1.7
1874,2025-06-11 20:54,1874,2025-06-11 20:54,4.3
1875,2025-06-11 20:54,1875,2025-06-11 20:54,4.45
1876,2025-06-11 20:55,1876,2025-06-11 20:55,1.03
1877,2025-06-11 20:55,1877,2025-06-11 20:55,1.85
1878,2025-06-11 20:56,1878,2025-06-11 20:56,2.83
1879,2025-06-11 20:57,1879,2025-06-11 20:57,3.35
1880,2025-06-11 20:57,1880,2025-06-11 20:57,1.75
1881,2025-06-11 20:58,1881,2025-06-11 20:58,2.96
1882,2025-06-11 20:58,1882,2025-06-11 20:58,2.56
1883,2025-06-11 20:59,1883,2025-06-11 20:59,1.95
1884,2025-06-11 20:59,1884,2025-06-11 20:59,2.21
1885,2025-06-11 21:00,1885,2025-06-11 21:00,1.77
1886,2025-06-11 21:01,1886,2025-06-11 21:01,2.34
1887,2025-06-11 21:03,1887,2025-06-11 21:03,3.99
1888,2025-06-11 21:04,1888,2025-06-11 21:04,2.71
1889,2025-06-11 21:04,1889,2025-06-11 21:04,4.05
1890,2025-06-11 21:04,1890,2025-06-11 21:04,2.76
1891,2025-06-11 21:05,1891,2025-06-11 21:05,1.28
1892,2025-06-11 21:05,1892,2025-06-11 21:05,4.8
1893,2025-06-11 21:05,1893,2025-06-11 21:05,2.79
1894,2025-06-11 21:08,1894,2025-06-11 21:08,2.75
1895,2025-06-11 21:08,1895,2025-06-11 21:08,3.74
1896,2025-06-11 21:08,1896,2025-06-11 21:08,3.2
1897,2025-06-11 21:09,1897,2025-06-11 21:09,1.99
1898,2025-06-11 21:09,1898,2025-06-11 21:09,3.55
1899,2025-06-11 21:09,1899,2025-06-11 21:09,4.48
1900,2025-06-11 21:10,1900,2025-06-11 21:10,2.32
1901,2025-06-11 21:10,1901,2025-06-11 21:10,1.53
1902,2025-06-11 21:11,1902,2025-06-11 21:11,1.93
1903,2025-06-11 21:11,1903,2025-06-11 21:11,4.13
1904,2025-06-11 21:11,1904,2025-06-11 21:11,2.1
1905,2025-06-11 21:12,1905,2025-06-11 21:12,3.33
1906,2025-06-11 21:13,1906,2025-06-11 21:13,3.35
1907,2025-06-11 21:13,1907,2025-06-11 21:13,3.94
1908,2025-06-11 21:14,1908,2025-06-11 21:14,4.2
1909,2025-06-11 21:14,1909,2025-06-11 21:14,2.14
1910,2025-06-11 21:15,1910,2025-06-11 21:15,4.83
1911,2025-06-11 21:15,1911,2025-06-11 21:15,3.68
1912,2025-06-11 21:15,1912,2025-06-11 21:15,1.79
1913,2025-06-11 21:16,1913,2025-06-11 21:16,2.09
1914,2025-06-11 21:16,1914,2025-06-11 21:16,1.04
1915,2025-06-11 21:16,1915,2025-06-11 21:16,4.76
1916,2025-06-11 21:18,1916,2025-06-11 21:18,2.8
1917,2025-06-11 21:18,1917,2025-06-11 21:18,2.58
1918,2025-06-11 21:19,1918,2025-06-11 21:19,1.72
1919,2025-06-11 21:20,1919,2025-06-11 21:20,1.65
1920,2025-06-11 21:21,1920,2025-06-11 21:21,1.84
1921,2025-06-11 21:23,1921,2025-06-11 21:23,3.59
1922,2025-06-11 21:23,1922,2025-06-11 21:23,4.08
1923,2025-06-11 21:23,1923,2025-06-11 21:23,2.19
1924,2025-06-11 21:24,1924,2025-06-11 21:24,2.1
1925,2025-06-11 21:24,1925,2025-06-11 21:24,4.34
1926,2025-06-11 21:25,1926,2025-06-11 21:25,1.13
1927,2025-06-11 21:26,1927,2025-06-11 21:26,2.15
1928,2025-06-11 21:26,1928,2025-06-11 21:26,2.38
1929,2025-06-11 21:27,1929,2025-06-11 21:27,1.54
1930,2025-06-11 21:27,1930,2025-06-11 21:27,1.23
1931,2025-06-11 21:28,1931,2025-06-11 21:28,3.26
1932,2025-06-11 21:30,1932,2025-06-11 21:30,1.39
1933,2025-06-11 21:30,1933,2025-06-11 21:30,1.27
1934,2025-06-11 21:30,1934,2025-06-11 21:30,2.42
1935,2025-06-11 21:31,1935,2025-06-11 21:31,4.72
1936,2025-06-11 21:31,1936,2025-06-11 21:31,4.42
1937,2025-06-11 21:32,1937,2025-06-11 21:32,4.26
1938,2025-06-11 21:32,1938,2025-06-11 21:32,2.19
1939,2025-06-11 21:35,1939,2025-06-11 21:35,2.81
1940,2025-06-11 21:36,1940,2025-06-11 21:36,2.93
1941,2025-06-11 21:37,1941,2025-06-11 21:37,4.5
1942,2025-06-11 21:37,1942,2025-06-11 21:37,1.06
1943,2025-06-11 21:38,1943,2025-06-11 21:38,2.31
1944,2025-06-11 21:38,1944,2025-06-11 21:38,3.63
1945,2025-06-11 21:39,1945,2025-06-11 21:39,3.58
1946,2025-06-11 21:40,1946,2025-06-11 21:40,3.86
1947,2025-06-11 21:40,1947,2025-06-11 21:40,4.97
1948,2025-06-11 21:40,1948,2025-06-11 21:40,1.23
1949,2025-06-11 21:41,1949,2025-06-11 21:41,3.75
1950,2025-06-11 21:41,1950,2025-06-11 21:41,3.97
1951,2025-06-11 21:44,1951,2025-06-11 21:44,2.12
1952,2025-06-11 21:44,1952,2025-06-11 21:44,4.6
1953,2025-06-11 21:45,1953,2025-06-11 21:45,5.0
1954,2025-06-11 21:45,1954,2025-06-11 21:45,3.66
1955,2025-06-11 21:45,1955,2025-06-11 21:45,1.21
1956,2025-06-11 21:46,1956,2025-06-11 21:46,1.09
1957,2025-06-11 21:47,1957,2025-06-11 21:47,3.15
1958,2025-06-11 21:48,1958,2025-06-11 21:48,4.55
1959,2025-06-11 21:48,1959,2025-06-11 21:48,4.05
1960,2025-06-11 21:48,1960,2025-06-11 21:48,4.94
1961,2025-06-11 21:49,1961,2025-06-11 21:49,3.95
1962,2025-06-11 21:50,1962,2025-06-11 21:50,4.76
1963,2025-06-11 21:51,1963,2025-06-11 21:51,4.97
1964,2025-06-11 21:51,1964,2025-06-11 21:51,4.1
1965,2025-06-11 21:51,1965,2025-06-11 21:51,4.7
1966,2025-06-11 21:52,1966,2025-06-11 21:52,4.55
1967,2025-06-11 21:52,1967,2025-06-11 21:52,1.01
1968,2025-06-11 21:52,1968,2025-06-11 21:52,4.3
1969,2025-06-11 21:53,1969,2025-06-11 21:53,1.22
1970,2025-06-11 21:54,1970,2025-06-11 21:54,4.73
1971,2025-06-11 21:54,1971,2025-06-11 21:54,4.44
1972,2025-06-11 21:54,1972,2025-06-11 21:54,4.68
1973,2025-06-11 21:57,1973,2025-06-11 21:57,2.51
1974,2025-06-11 21:57,1974,2025-06-11 21:57,1.06
1975,2025-06-11 21:58,1975,2025-06-11 21:58,3.53
1976,2025-06-11 21:58,1976,2025-06-11 21:58,2.88
1977,2025-06-11 21:58,1977,2025-06-11 21:58,3.15
1978,2025-06-11 21:59,1978,2025-06-11 21:59,4.61
1979,2025-06-11 21:59,1979,2025-06-11 21:59,2.51
1980,2025-06-11 22:00,1980,2025-06-11 22:00,2.92
1981,2025-06-11 22:01,1981,2025-06-11 22:01,1.63
1982,2025-06-11 22:01,1982,2025-06-11 22:01,3.03
1983,2025-06-11 22:01,1983,2025-06-11 22:01,4.34
1984,2025-06-11 22:02,1984,2025-06-11 22:02,1.16
1985,2025-06-11 22:03,1985,2025-06-11 22:03,3.09
1986,2025-06-11 22:03,1986,2025-06-11 22:03,2.29
1987,2025-06-11 22:03,1987,2025-06-11 22:03,4.78
1988,2025-06-11 22:04,1988,2025-06-11 22:04,4.94
1989,2025-06-11 22:05,1989,2025-06-11 22:05,2.09
1990,2025-06-11 22:06,1990,2025-06-11 22:06,3.64
1991,2025-06-11 22:08,1991,2025-06-11 22:08,2.31
1992,2025-06-11 22:09,1992,2025-06-11 22:09,1.17
1993,2025-06-11 22:09,1993,2025-06-11 22:09,3.07
1994,2025-06-11 22:09,1994,2025-06-11 22:09,1.72
1995,2025-06-11 22:10,1995,2025-06-11 22:10,2.42
1996,2025-06-11 22:11,1996,2025-06-11 22:11,2.64
1997,2025-06-11 22:11,1997,2025-06-11 22:11,3.89
1998,2025-06-11 22:11,1998,2025-06-11 22:11,1.11
1999,2025-06-11 22:12,1999,2025-06-11 22:12,2.66
2000,2025-06-11 22:12,2000,2025-06-11 22:12,1.53
2001,2025-06-11 22:12,2001,2025-06-11 22:12,2.68
2002,2025-06-11 22:14,2002,2025-06-11 22:14,4.32
2003,2025-06-11 22:16,2003,2025-06-11 22:16,4.3
2004,2025-06-11 22:16,2004,2025-06-11 22:16,4.88
2005,2025-06-11 22:16,2005,2025-06-11 22:16,2.55
2006,2025-06-11 22:17,2006,2025-06-11 22:17,3.64
2007,2025-06-11 22:17,2007,2025-06-11 22:17,4.5
2008,2025-06-11 22:18,2008,2025-06-11 22:18,3.76
2009,2025-06-11 22:18,2009,2025-06-11 22:18,1.48
2010,2025-06-11 22:18,2010,2025-06-11 22:18,2.51
2011,2025-06-11 22:19,2011,2025-06-11 22:19,2.22
2012,2025-06-11 22:19,2012,2025-06-11 22:19,3.63
2013,2025-06-11 22:19,2013,2025-06-11 22:19,4.22
2014,2025-06-11 22:20,2014,2025-06-11 22:20,1.76
2015,2025-06-11 22:21,2015,2025-06-11 22:21,1.94
2016,2025-06-11 22:22,2016,2025-06-11 22:22,1.16
2017,2025-06-11 22:23,2017,2025-06-11 22:23,1.07
2018,2025-06-11 22:23,2018,2025-06-11 22:23,2.15
2019,2025-06-11 22:23,2019,2025-06-11 22:23,2.88
2020,2025-06-11 22:26,2020,2025-06-11 22:26,1.57
2021,2025-06-11 22:26,2021,2025-06-11 22:26,4.23
2022,2025-06-11 22:28,2022,2025-06-11 22:28,4.94
2023,2025-06-11 22:29,2023,2025-06-11 22:29,2.96
2024,2025-06-11 22:29,2024,2025-06-11 22:29,2.17
2025,2025-06-11 22:30,2025,2025-06-11 22:30,4.66
2026,2025-06-11 22:30,2026,2025-06-11 22:30,1.71
2027,2025-06-11 22:30,2027,2025-06-11 22:30,4.3
2028,2025-06-11 22:31,2028,2025-06-11 22:31,1.85
2029,2025-06-11 22:31,2029,2025-06-11 22:31,2.64
2030,2025-06-11 22:33,2030,2025-06-11 22:33,3.66
2031,2025-06-11 22:34,2031,2025-06-11 22:34,4.01
2032,2025-06-11 22:34,2032,2025-06-11 22:34,3.46
2033,2025-06-11 22:35,2033,2025-06-11 22:35,2.55
2034,2025-06-11 22:35,2034,2025-06-11 22:35,2.11
2035,2025-06-11 22:36,2035,2025-06-11 22:36,1.36
2036,2025-06-11 22:36,2036,2025-06-11 22:36,3.28
2037,2025-06-11 22:36,2037,2025-06-11 22:36,3.48
2038,2025-06-11 22:40,2038,2025-06-11 22:40,4.65
2039,2025-06-11 22:40,2039,2025-06-11 22:40,2.71
2040,2025-06-11 22:41,2040,2025-06-11 22:41,4.68
2041,2025-06-11 22:41,2041,2025-06-11 22:41,4.76
2042,2025-06-11 22:42,2042,2025-06-11 22:42,1.21
2043,2025-06-11 22:42,2043,2025-06-11 22:42,4.72
2044,2025-06-11 22:43,2044,2025-06-11 22:43,4.74
2045,2025-06-11 22:44,2045,2025-06-11 22:44,1.75
2046,2025-06-11 22:44,2046,2025-06-11 22:44,1.08
2047,2025-06-11 22:45,2047,2025-06-11 22:45,3.74
2048,2025-06-11 22:45,2048,2025-06-11 22:45,1.39
2049,2025-06-11 22:45,2049,2025-06-11 22:45,3.37
2050,2025-06-11 22:46,2050,2025-06-11 22:46,1.99
2051,2025-06-11 22:46,2051,2025-06-11 22:46,1.24
2052,2025-06-11 22:46,2052,2025-06-11 22:46,2.35
2053,2025-06-11 22:47,2053,2025-06-11 22:47,4.46
2054,2025-06-11 22:47,2054,2025-06-11 22:47,3.6
2055,2025-06-11 22:49,2055,2025-06-11 22:49,4.21
2056,2025-06-11 22:50,2056,2025-06-11 22:50,2.23
2057,2025-06-11 22:50,2057,2025-06-11 22:50,3.38
2058,2025-06-11 22:51,2058,2025-06-11 22:51,3.64
2059,2025-06-11 22:52,2059,2025-06-11 22:52,4.11
2060,2025-06-11 22:52,2060,2025-06-11 22:52,4.16
2061,2025-06-11 22:52,2061,2025-06-11 22:52,1.61
2062,2025-06-11 22:55,2062,2025-06-11 22:55,3.35
2063,2025-06-11 22:55,2063,2025-06-11 22:55,1.82
2064,2025-06-11 22:56,2064,2025-06-11 22:56,3.29
2065,2025-06-11 22:56,2065,2025-06-11 22:56,1.94
2066,2025-06-11 22:58,2066,2025-06-11 22:58,4.24
2067,2025-06-11 22:58,2067,2025-06-11 22:58,4.32
2068,2025-06-11 22:59,2068,2025-06-11 22:59,3.53
2069,2025-06-11 23:00,2069,2025-06-11 23:00,2.0
2070,2025-06-11 23:00,2070,2025-06-11 23:00,4.68
2071,2025-06-11 23:01,2071,2025-06-11 23:01,2.76
2072,2025-06-11 23:01,2072,2025-06-11 23:01,1.91
2073,2025-06-11 23:01,2073,2025-06-11 23:01,1.42
2074,2025-06-11 23:03,2074,2025-06-11 23:03,4.27
2075,2025-06-11 23:04,2075,2025-06-11 23:04,4.25
2076,2025-06-11 23:04,2076,2025-06-11 23:04,4.18
2077,2025-06-11 23:04,2077,2025-06-11 23:04,4.8
2078,2025-06-11 23:05,2078,2025-06-11 23:05,2.0
2079,2025-06-11 23:05,2079,2025-06-11 23:05,4.43
2080,2025-06-11 23:05,2080,2025-06-11 23:05,3.03
2081,2025-06-11 23:06,2081,2025-06-11 23:06,2.37
2082,2025-06-11 23:09,2082,2025-06-11 23:09,2.68
2083,2025-06-11 23:09,2083,2025-06-11 23:09,2.78
2084,2025-06-11 23:10,2084,2025-06-11 23:10,1.45
2085,2025-06-11 23:10,2085,2025-06-11 23:10,2.52
2086,2025-06-11 23:10,2086,2025-06-11 23:10,2.31
2087,2025-06-11 23:11,2087,2025-06-11 23:11,3.72
2088,2025-06-11 23:11,2088,2025-06-11 23:11,4.87
2089,2025-06-11 23:12,2089,2025-06-11 23:12,1.46
2090,2025-06-11 23:13,2090,2025-06-11 23:13,1.25
2091,2025-06-11 23:13,2091,2025-06-11 23:13,1.55
2092,2025-06-11 23:13,2092,2025-06-11 23:13,2.32
2093,2025-06-11 23:14,2093,2025-06-11 23:14,3.0
2094,2025-06-11 23:14,2094,2025-06-11 23:14,2.85
2095,2025-06-11 23:14,2095,2025-06-11 23:14,2.02
2096,2025-06-11 23:17,2096,2025-06-11 23:17,3.61
2097,2025-06-11 23:18,2097,2025-06-11 23:18,3.64
2098,2025-06-11 23:18,2098,2025-06-11 23:18,1.84
2099,2025-06-11 23:18,2099,2025-06-11 23:18,4.67
2100,2025-06-11 23:19,2100,2025-06-11 23:19,4.34
2101,2025-06-11 23:21,2101,2025-06-11 23:21,3.27
2102,2025-06-11 23:21,2102,2025-06-11 23:21,2.75
2103,2025-06-11 23:21,2103,2025-06-11 23:21,2.34
2104,2025-06-11 23:22,2104,2025-06-11 23:22,1.61
2105,2025-06-11 23:23,2105,2025-06-11 23:23,3.86
2106,2025-06-11 23:23,2106,2025-06-11 23:23,3.21
2107,2025-06-11 23:24,2107,2025-06-11 23:24,3.11
2108,2025-06-11 23:25,2108,2025-06-11 23:25,2.93
2109,2025-06-11 23:26,2109,2025-06-11 23:26,1.53
2110,2025-06-11 23:26,2110,2025-06-11 23:26,1.18
2111,2025-06-11 23:27,2111,2025-06-11 23:27,4.82
2112,2025-06-11 23:27,2112,2025-06-11 23:27,4.47
2113,2025-06-11 23:27,2113,2025-06-11 23:27,3.12
2114,2025-06-11 23:28,2114,2025-06-11 23:28,4.78
2115,2025-06-11 23:29,2115,2025-06-11 23:29,1.08
2116,2025-06-11 23:30,2116,2025-06-11 23:30,1.16
2117,2025-06-11 23:30,2117,2025-06-11 23:30,3.88
2118,2025-06-11 23:30,2118,2025-06-11 23:30,4.99
2119,2025-06-11 23:31,2119,2025-06-11 23:31,3.11
2120,2025-06-11 23:33,2120,2025-06-11 23:33,2.99
2121,2025-06-11 23:33,2121,2025-06-11 23:33,2.94
2122,2025-06-11 23:33,2122,2025-06-11 23:33,1.09
2123,2025-06-11 23:35,2123,2025-06-11 23:35,4.43
2124,2025-06-11 23:35,2124,2025-06-11 23:35,4.41
2125,2025-06-11 23:36,2125,2025-06-11 23:36,4.59
2126,2025-06-11 23:36,2126,2025-06-11 23:36,3.18
2127,2025-06-11 23:36,2127,2025-06-11 23:36,1.15
2128,2025-06-11 23:38,2128,2025-06-11 23:38,1.39
